danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,retro
0.812,0.886,9,-7.014,0.135,0.24,0.0678,0.048,0.966,100.562,4,True
0.415,0.878,10,-5.755,0.0407,0.146,0.0218,0.335,0.804,99.386,4,True
0.572,0.786,8,-8.469,0.0642,0.519,0.00093,0.11,0.952,188.115,4,True
0.707,0.753,7,-12.516,0.0426,0.139,1.57e-05,0.401,0.876,98.889,4,True
0.678,0.85,11,-7.849,0.0855,0.13,0.0131,0.0738,0.426,119.835,4,True
0.671,0.807,10,-10.611,0.032,0.0289,0.0148,0.222,0.968,115.109,4,True
0.616,0.867,4,-6.147,0.0547,0.0866,0.00225,0.0511,0.651,118.729,4,True
0.774,0.641,1,-10.193,0.0799,0.0765,0,0.0867,0.875,113.256,4,True
0.695,0.79,10,-10.972,0.0462,0.143,1.81e-06,0.167,0.947,95.023,4,True
0.735,0.689,1,-11.227,0.0837,0.215,0.0486,0.0878,0.662,93.131,4,True
0.574,0.791,5,-7.214,0.0935,0.431,0.00546,0.0657,0.973,195.778,4,True
0.702,0.735,7,-10.458,0.0465,0.243,0.117,0.474,0.687,105.177,4,True
0.716,0.682,10,-7.408,0.0376,0.197,0.0596,0.114,0.808,95.283,4,True
0.794,0.766,0,-7.024,0.0584,0.0397,5.93e-05,0.105,0.962,127.059,4,True
0.519,0.913,5,-5.836,0.102,0.598,4.31e-05,0.748,0.728,112.314,4,True
0.591,0.753,1,-7.055,0.0722,0.477,0.000571,0.137,0.908,105.837,4,True
0.682,0.833,5,-9.212,0.0473,0.267,0.08,0.157,0.93,103.415,4,True
0.808,0.85,5,-8.772,0.0868,0.115,0.000109,0.316,0.717,106.855,4,True
0.743,0.815,4,-6.641,0.0335,0.605,0,0.0673,0.968,115.92,4,True
0.531,0.891,1,-5.336,0.0923,0.0412,0,0.326,0.863,99.285,4,True
0.541,0.767,5,-15.052,0.0623,0.0134,0,0.0392,0.585,98.317,4,True
0.557,0.821,7,-10.767,0.0567,0.00119,0.419,0.0865,0.669,122.654,4,True
0.698,0.879,11,-10.209,0.0449,0.185,0.201,0.223,0.676,113.805,4,True
0.726,0.846,9,-9.046,0.0419,0.111,1.27e-05,0.0526,0.836,100.078,4,True
0.826,0.665,0,-9.989,0.0317,0.0479,0.841,0.0625,0.899,122.418,4,True
0.8,0.802,0,-5.439,0.166,0.23,0.00379,0.0971,0.82,97.586,4,True
0.573,0.804,10,-9.457,0.0938,0.507,0.616,0.232,0.954,112.155,4,True
0.746,0.496,11,-12.349,0.0525,0.00863,0.0197,0.108,0.783,111.04,4,True
0.797,0.796,2,-12.372,0.0474,0.172,0.00326,0.0775,0.599,122.591,4,True
0.762,0.953,11,-5.555,0.0938,0.0659,0.408,0.0538,0.476,111.919,4,True
0.3,0.353,4,-15.588,0.047,0.777,0.478,0.406,0.19,134.912,3,True
0.708,0.875,6,-5.776,0.143,0.312,0.00053,0.0745,0.791,103.929,4,True
0.599,0.828,7,-6.013,0.119,0.198,0,0.0781,0.829,124.301,4,True
0.309,0.619,4,-7.768,0.0483,0.731,0.000147,0.182,0.633,171.504,4,True
0.647,0.696,10,-11.637,0.0744,0.149,1.26e-05,0.168,0.833,112.596,4,True
0.764,0.863,8,-6.924,0.0901,0.34,0.737,0.0762,0.819,108.416,4,True
0.649,0.848,5,-7.061,0.0653,0.034,0.0763,0.184,0.698,120.831,4,True
0.492,0.89,5,-5.322,0.0484,0.35,0.00395,0.702,0.719,109.709,4,True
0.547,0.752,4,-9.89,0.0441,0.209,0.0359,0.0801,0.929,112.377,4,True
0.586,0.615,2,-11.343,0.0359,0.244,1.52e-05,0.081,0.575,100.05,4,True
0.613,0.963,1,-5.769,0.0418,0.263,0.00118,0.36,0.875,120.079,4,True
0.639,0.927,11,-7.204,0.146,0.15,6.42e-05,0.24,0.584,103.943,4,True
0.626,0.882,4,-8.385,0.0654,0.00369,0.448,0.136,0.545,118.849,4,True
0.646,0.91,11,-7.114,0.0789,0.0388,0.701,0.137,0.567,116.043,4,True
0.731,0.804,0,-5.089,0.0533,0.0474,0.616,0.0483,0.974,113.213,4,True
0.694,0.844,0,-13.373,0.0353,0.175,0.204,0.029,0.921,120.9,4,True
0.625,0.885,2,-9.472,0.166,0.00236,0.000369,0.18,0.602,115.929,4,True
0.738,0.666,7,-10.918,0.0418,0.449,0.00615,0.063,0.889,120.207,4,True
0.619,0.659,0,-8.967,0.0504,0.0679,0.00698,0.171,0.958,136.611,4,True
0.633,0.833,8,-7.841,0.0516,0.822,0.878,0.221,0.814,121.635,4,True
0.779,0.713,5,-5.129,0.0687,0.0362,0.000109,0.212,0.871,126.18,4,True
0.557,0.54,9,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,True
0.526,0.436,1,-6.02,0.0232,0.0981,7.69e-06,0.118,0.286,96.903,3,True
0.731,0.837,9,-8.673,0.0477,0.000287,0.15,0.0978,0.832,135.603,4,True
0.691,0.507,11,-10.23,0.0343,0.627,0,0.457,0.885,128.518,4,True
0.491,0.583,7,-10.964,0.0376,0.185,0,0.406,0.908,150.566,4,True
0.59,0.355,9,-14.051,0.0352,0.48,0,0.0585,0.499,133.03,4,True
0.653,0.334,9,-6.955,0.0313,0.411,3.47e-05,0.123,0.665,119.46,4,True
0.669,0.616,11,-10.776,0.033,0.482,0,0.179,0.818,130.037,4,True
0.55,0.854,3,-5.968,0.036,0.661,0,0.112,0.965,159.231,4,True
0.484,0.312,2,-13.522,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,4,True
0.621,0.708,6,-9.057,0.0259,0.246,2e-06,0.143,0.624,110.533,3,True
0.631,0.69,2,-6.676,0.0531,0.176,0,0.121,0.938,94.574,4,True
0.423,0.384,9,-12.503,0.0315,0.729,4.11e-06,0.27,0.521,90.43,4,True
0.557,0.698,1,-7.471,0.039,0.472,0,0.057,0.677,112.479,4,True
0.499,0.595,4,-10.028,0.0384,0.258,0,0.487,0.813,120.521,4,True
0.652,0.583,9,-7.811,0.038,0.412,0,0.119,0.744,138.134,4,True
0.508,0.774,2,-5.973,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4,True
0.703,0.563,0,-9.99,0.0294,0.374,0,0.0933,0.972,127.004,4,True
0.54,0.53,4,-10.583,0.0361,0.614,0,0.198,0.896,143.453,4,True
0.39,0.625,9,-7.813,0.0537,0.36,0,0.0663,0.514,144.338,4,True
0.623,0.156,6,-15.098,0.0308,0.912,0,0.141,0.329,97.235,4,True
0.615,0.815,5,-7.128,0.0373,0.475,0,0.0964,0.765,150.733,4,True
0.632,0.59,5,-10.206,0.0305,0.346,0,0.24,0.953,130.287,4,True
0.495,0.629,4,-6.817,0.0431,0.695,0,0.164,0.545,118.515,4,True
0.666,0.55,10,-8.672,0.0612,0.573,1.84e-06,0.122,0.961,95.552,4,True
0.528,0.482,9,-10.939,0.027,0.614,0,0.549,0.788,95.82,1,True
0.579,0.419,0,-10.72,0.0346,0.625,0,0.0981,0.673,104.564,4,True
0.582,0.818,7,-4.281,0.0332,0.236,0,0.253,0.954,132.946,4,True
0.562,0.54,0,-7.875,0.0365,0.803,3.86e-06,0.106,0.793,134.676,4,True
0.281,0.212,6,-15.513,0.031,0.86,7.73e-05,0.119,0.195,95.555,3,True
0.562,0.779,7,-6.705,0.0592,0.363,0.0292,0.066,0.967,119.602,4,True
0.168,0.326,5,-9.981,0.0324,0.721,0.0006,0.316,0.322,174.794,3,True
0.603,0.596,9,-8.029,0.0728,0.395,2.31e-06,0.451,0.502,128.129,4,True
0.551,0.686,4,-11.969,0.0536,0.346,0,0.33,0.982,70.959,4,True
0.711,0.362,3,-10.851,0.0381,0.272,0,0.127,0.616,117.287,4,True
0.507,0.561,7,-10.472,0.0353,0.548,0,0.59,0.89,120.042,4,True
0.485,0.378,3,-11.773,0.0337,0.831,0,0.103,0.528,92.928,4,True
0.514,0.624,0,-9.287,0.0842,0.513,0.00517,0.307,0.755,166.726,4,True
0.546,0.818,0,-4.89,0.031,0.0487,0,0.0983,0.756,138.561,4,True
0.251,0.868,1,-2.685,0.128,0.488,7.34e-06,0.814,0.599,177.13,4,True
0.718,0.323,9,-15.533,0.0601,0.562,1.1e-06,0.0827,0.463,82.719,4,True
0.621,0.524,0,-15.269,0.0803,0.0652,0.00199,0.893,0.889,110.586,4,True
0.573,0.939,8,-6.441,0.0808,0.493,0,0.0994,0.963,137.382,4,True
0.39,0.31,5,-14.545,0.0676,0.794,0,0.379,0.584,177.515,4,True
0.605,0.455,5,-8.903,0.0301,0.595,0,0.0816,0.678,106.825,4,True
0.403,0.495,10,-6.888,0.0312,0.387,8.03e-06,0.147,0.38,132.912,4,True
0.443,0.715,4,-10.329,0.0372,0.248,0.000541,0.459,0.872,143.655,4,True
0.788,0.38,10,-15.179,0.0346,0.811,0.906,0.102,0.892,138.205,4,True
0.593,0.354,9,-10.269,0.0288,0.733,0,0.527,0.793,124.63,4,True
0.439,0.488,11,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,4,True
0.429,0.665,4,-9.681,0.14,0.406,0.00011,0.409,0.543,160.499,4,True
0.397,0.42,1,-10.851,0.0351,0.708,8.05e-05,0.0568,0.595,116.591,4,True
0.581,0.78,4,-7.053,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,4,True
0.446,0.92,9,-4.228,0.183,0.754,0.0514,0.239,0.656,203.034,4,True
0.709,0.62,2,-9.382,0.034,0.318,0,0.0426,0.936,93.723,4,True
0.413,0.725,3,-5.787,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4,True
0.493,0.688,7,-8.143,0.0321,0.0126,0.256,0.38,0.533,147.403,4,True
0.517,0.535,4,-8.331,0.0441,0.656,0,0.0743,0.777,132.08,4,True
0.595,0.451,9,-12.987,0.0288,0.0106,0.929,0.0962,0.779,133.673,4,True
0.763,0.496,3,-8.509,0.0762,0.676,0,0.0564,0.909,142.509,4,True
0.487,0.441,1,-11.297,0.0722,0.761,0,0.15,0.604,82.707,4,True
0.647,0.513,7,-12.372,0.0421,0.758,8.64e-06,0.108,0.955,131.641,4,True
0.49,0.715,7,-5.549,0.0476,0.386,0,0.311,0.866,130.726,4,True
0.584,0.737,1,-4.643,0.0306,0.745,1.93e-05,0.208,0.753,84.322,4,True
0.659,0.663,7,-6.353,0.0292,0.31,1.7e-06,0.0745,0.961,133.849,4,True
0.539,0.406,0,-6.225,0.0261,0.351,5.1e-06,0.161,0.376,135.923,4,True
0.79,0.41,0,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345,4,True
0.703,0.478,7,-8.062,0.0441,0.626,0,0.113,0.734,117.562,4,True
0.512,0.303,3,-13.547,0.0374,0.57,0,0.0803,0.629,102.908,4,True
0.517,0.692,1,-7.273,0.0246,0.253,0,0.172,0.476,107.958,4,True
0.438,0.71,2,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928,4,True
0.699,0.641,2,-7.564,0.0289,0.13,0.000218,0.0601,0.728,120.745,4,True
0.352,0.3,8,-9.282,0.0301,0.413,0,0.1,0.295,58.686,4,True
0.57,0.523,6,-11.052,0.0277,0.282,2.69e-06,0.248,0.508,101.137,4,True
0.402,0.552,10,-10.158,0.0258,0.028,1.36e-05,0.0929,0.668,145.164,4,True
0.467,0.783,8,-5.207,0.0528,0.139,0.0214,0.08,0.591,160.841,4,True
0.543,0.715,2,-8.89,0.0356,0.0192,0,0.256,0.468,124.011,4,True
0.389,0.396,7,-7.999,0.0332,0.887,0,0.0828,0.585,171.86,3,True
0.581,0.696,9,-8.75,0.108,0.673,0,0.322,0.932,160.891,4,True
0.617,0.711,9,-6.433,0.0297,0.36,1.59e-06,0.0841,0.963,142.266,4,True
0.561,0.447,1,-11.389,0.0544,0.279,0,0.319,0.729,117.784,4,True
0.515,0.496,4,-7.446,0.0324,0.265,0,0.182,0.651,153.582,4,True
0.618,0.588,2,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,4,True
0.701,0.517,2,-7.951,0.0357,0.765,0,0.385,0.688,127.401,4,True
0.5,0.413,3,-12.254,0.0366,0.857,0,0.352,0.462,119.199,3,True
0.451,0.364,9,-13.126,0.0436,0.469,0,0.197,0.298,154.206,4,True
0.589,0.447,11,-12.912,0.0748,0.821,0,0.0999,0.789,146.845,4,True
0.381,0.162,5,-12.44,0.0295,0.88,0,0.0882,0.345,96.744,4,True
0.663,0.542,8,-8.842,0.0825,0.775,0,0.222,0.799,97.581,4,True
0.805,0.558,0,-5.226,0.041,0.164,2.2e-05,0.0546,0.965,114.95,4,True
0.401,0.213,1,-13.124,0.0545,0.346,1.05e-05,0.0596,0.678,110.611,4,True
0.561,0.382,7,-11.276,0.0267,0.491,1.08e-06,0.156,0.758,96.447,4,True
0.624,0.432,7,-11.132,0.0344,0.656,0,0.0785,0.935,127.69,4,True
0.563,0.441,4,-9.902,0.0437,0.773,0,0.351,0.468,115.168,4,True
0.524,0.519,6,-11.903,0.043,0.195,0,0.523,0.847,110.121,4,True
0.338,0.668,2,-8.641,0.0421,0.387,1.59e-05,0.111,0.561,127.097,5,True
0.355,0.0922,7,-17.747,0.0515,0.918,0.000702,0.106,0.191,65.952,3,True
0.28,0.388,2,-7.364,0.0314,0.689,0,0.122,0.223,148.033,4,True
0.661,0.557,4,-8.244,0.049,0.262,0,0.0557,0.957,125.445,4,True
0.667,0.493,0,-10.107,0.0361,0.312,3.45e-06,0.0797,0.961,109.788,4,True
0.63,0.616,1,-8.128,0.0309,0.463,0.0408,0.173,0.509,118.65,4,True
0.438,0.805,8,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,True
0.643,0.669,0,-7.485,0.0398,0.208,0.00664,0.151,0.609,132.709,4,True
0.563,0.915,7,-5.062,0.08,0.247,8.46e-05,0.0613,0.71,136.345,4,True
0.316,0.484,9,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,True
0.551,0.293,2,-12.503,0.0272,0.486,0.000273,0.0864,0.322,106.798,4,True
0.344,0.81,11,-8.098,0.0448,0.0017,0.000409,0.119,0.667,153.801,4,True
0.465,0.484,7,-13.882,0.0345,0.831,0.78,0.248,0.807,146.007,4,True
0.646,0.813,9,-6.733,0.0434,0.528,0.00786,0.178,0.711,129.378,4,True
0.593,0.804,7,-5.497,0.0319,0.105,2.22e-06,0.047,0.962,148.959,4,True
0.653,0.519,2,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,4,True
0.567,0.69,9,-4.918,0.0768,0.0382,0,0.149,0.836,139.105,4,True
0.68,0.507,7,-5.929,0.0336,0.0586,6.49e-06,0.0754,0.854,123.47,4,True
0.506,0.948,10,-5.626,0.105,0.727,0,0.0904,0.934,130.195,4,True
0.659,0.57,2,-12.29,0.0321,0.557,1.42e-06,0.2,0.962,132.729,4,True
0.375,0.956,2,-7.078,0.175,0.144,7.6e-06,0.417,0.381,175.04,4,True
0.529,0.861,11,-10.581,0.0784,0.292,0.225,0.314,0.387,96.52,4,True
0.623,0.709,1,-9.818,0.0636,0.102,0,0.0967,0.948,122.394,4,True
0.456,0.71,2,-9.205,0.0361,0.205,6.4e-06,0.13,0.411,124.022,4,True
0.38,0.829,5,-6.105,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,4,True
0.338,0.777,0,-6.916,0.0365,0.237,0.879,0.379,0.433,154.174,4,True
0.68,0.632,7,-9.642,0.0469,0.027,0.868,0.146,0.863,125.894,4,True
0.31,0.403,0,-13.664,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,4,True
0.439,0.882,5,-9.036,0.087,0.541,0.671,0.793,0.317,138.551,4,True
0.527,0.871,4,-8.708,0.0354,0.0229,0.155,0.419,0.107,120.722,4,True
0.684,0.482,2,-12.59,0.0384,0.475,7.32e-05,0.118,0.785,115.066,4,True
0.55,0.929,9,-5.765,0.0815,0.038,0,0.135,0.643,129.011,4,True
0.453,0.788,9,-9.23,0.0341,0.00438,0.000121,0.131,0.55,78.504,4,True
0.432,0.917,2,-7.067,0.12,0.111,3.48e-06,0.112,0.45,70.947,4,True
0.423,0.896,4,-9.555,0.0368,0.0914,0.668,0.35,0.732,99.156,4,True
0.773,0.483,9,-9.303,0.0818,0.0166,0,0.0907,0.755,166.116,4,True
0.699,0.384,7,-13.691,0.044,0.148,0,0.121,0.584,109.573,4,True
0.651,0.819,4,-4.889,0.0403,0.0284,0,0.0654,0.781,143.382,4,True
0.491,0.649,4,-11.115,0.0305,0.0405,0,0.0851,0.681,133.174,4,True
0.587,0.573,4,-8.073,0.0383,0.0208,0.315,0.199,0.686,137.315,4,True
0.341,0.714,2,-7.998,0.0404,0.354,0,0.31,0.412,147.604,4,True
0.374,0.991,9,-1.101,0.0813,0.38,0.000719,0.0929,0.51,95.105,4,True
0.41,0.904,0,-7.98,0.0537,0.119,4.61e-05,0.078,0.832,148.597,4,True
0.598,0.675,0,-8.566,0.0398,0.541,0,0.286,0.928,135.102,4,True
0.669,0.848,8,-10.072,0.03,0.0273,0.0869,0.0881,0.661,102.048,4,True
0.234,0.832,10,-6.622,0.0476,0.00275,0.166,0.321,0.831,159.043,4,True
0.414,0.731,9,-6.855,0.0327,0.0574,2.8e-06,0.138,0.579,126.111,4,True
0.451,0.818,2,-8.124,0.0439,0.135,2.92e-05,0.052,0.755,124.532,4,True
0.556,0.249,2,-17.875,0.0339,0.917,0.0188,0.113,0.518,87.715,4,True
0.215,0.709,10,-7.4,0.0355,0.847,0.000237,0.125,0.553,166.15,3,True
0.241,0.604,7,-3.817,0.0313,0.0672,4.98e-05,0.0541,0.417,173.134,4,True
0.428,0.843,9,-7.655,0.0747,0.058,0.0334,0.115,0.885,143.758,4,True
0.63,0.519,9,-10.997,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,4,True
0.406,0.131,5,-17.668,0.0315,0.989,0.275,0.102,0.203,93.196,4,True
0.428,0.923,2,-4.454,0.123,0.0108,0.436,0.0985,0.681,151.005,4,True
0.408,0.692,11,-9.478,0.0685,0.235,0.0255,0.197,0.684,82.499,4,True
0.614,0.464,9,-14.047,0.0397,0.512,3.7e-06,0.142,0.462,102.355,4,True
0.249,0.66,0,-6.905,0.0342,0.504,0.0026,0.0891,0.435,149.813,4,True
0.196,0.751,9,-7.39,0.0405,0.00252,0.667,0.378,0.629,145.719,4,True
0.57,0.991,4,-9.384,0.0652,0.0506,1.85e-05,0.43,0.72,101.461,4,True
0.321,0.84,2,-6.106,0.0891,0.273,1.39e-05,0.0869,0.485,144.392,4,True
0.492,0.53,2,-8.351,0.0308,0.151,0.0113,0.047,0.667,99.237,4,True
0.226,0.585,2,-9.965,0.0343,0.128,0.0233,0.112,0.655,180.495,3,True
0.476,0.731,0,-7.658,0.148,0.484,0.000392,0.129,0.613,126.8,4,True
0.491,0.696,9,-10.114,0.0301,0.707,0,0.211,0.893,144.765,4,True
0.64,0.651,4,-14.981,0.0517,0.142,0.28,0.0341,0.801,111.676,4,True
0.415,0.72,7,-11.177,0.0492,0.481,0,0.185,0.619,176.785,4,True
0.345,0.811,1,-11.948,0.0654,0.0606,0.0466,0.357,0.625,142.834,4,True
0.338,0.794,0,-7.015,0.0432,0.0181,0.482,0.192,0.879,168.48,4,True
0.516,0.494,7,-11.077,0.0311,0.403,0.0102,0.112,0.814,89.452,3,True
0.492,0.553,9,-8.6,0.0397,0.406,0.000105,0.163,0.431,125.936,4,True
0.543,0.395,9,-11.396,0.0267,0.701,4.24e-05,0.0961,0.231,94.872,3,True
0.439,0.795,2,-9.424,0.0314,0.00407,0.00114,0.296,0.789,84.846,4,True
0.455,0.93,7,-3.21,0.126,0.0568,0,0.464,0.429,91.41,4,True
0.603,0.506,9,-9.531,0.0391,0.213,0,0.0553,0.735,124.953,4,True
0.415,0.644,5,-10.572,0.0442,0.0162,0.00104,0.109,0.634,97.494,4,True
0.311,0.775,2,-12.683,0.076,0.506,0,0.897,0.477,121.352,4,True
0.213,0.859,0,-7.611,0.0495,0.012,0.673,0.102,0.492,145.553,4,True
0.544,0.341,0,-10.34,0.0293,0.877,0.0493,0.183,0.566,123.598,3,True
0.675,0.444,6,-11.795,0.0711,0.842,0,0.139,0.65,137.951,4,True
0.393,0.649,4,-9.103,0.0541,0.69,0,0.159,0.697,114.054,4,True
0.443,0.956,2,-6.198,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4,True
0.266,0.831,4,-9.07,0.0453,0.000862,0,0.0555,0.778,175.514,4,True
0.614,0.721,0,-8.962,0.0322,0.000642,0.0817,0.167,0.708,146.629,4,True
0.324,0.967,6,-5.655,0.0774,0.0278,0.000269,0.0566,0.392,165.92,4,True
0.657,0.732,2,-10.007,0.0399,0.00146,0.412,0.146,0.835,106.213,4,True
0.426,0.954,9,-6.121,0.0474,0.00144,0,0.149,0.721,135.302,4,True
0.325,0.688,4,-12.473,0.117,0.179,0.000104,0.137,0.378,156.349,4,True
0.5,0.846,0,-8.098,0.0457,0.0797,0,0.241,0.738,134.937,4,True
0.598,0.75,0,-6.76,0.0433,0.00599,0.000789,0.117,0.833,132.418,4,True
0.708,0.683,4,-7.768,0.0344,0.00122,0.643,0.121,0.463,123.602,4,True
0.359,0.949,0,-7.649,0.101,0.0556,0.000396,0.236,0.212,134.118,4,True
0.415,0.782,2,-6.745,0.0461,0.0011,0,0.14,0.564,135.029,4,True
0.481,0.93,0,-6.046,0.0342,0.106,0.000531,0.0878,0.877,176.167,4,True
0.489,0.788,10,-11.654,0.0452,0.176,7.98e-05,0.196,0.88,165.877,4,True
0.564,0.932,11,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,4,True
0.588,0.708,6,-7.823,0.0351,0.445,3.94e-05,0.293,0.579,131.197,4,True
0.462,0.703,2,-12.691,0.0663,0.358,0.000477,0.332,0.691,129.821,4,True
0.546,0.578,2,-8.745,0.0406,0.0114,6.54e-05,0.0692,0.819,128.037,4,True
0.481,0.392,1,-11.381,0.0312,0.366,0.0452,0.124,0.52,124.572,4,True
0.633,0.934,0,-3.594,0.0344,0.219,0.00021,0.0592,0.963,128.606,4,True
0.343,0.901,2,-5.373,0.0419,0.00244,0.000147,0.0801,0.798,161.69,4,True
0.793,0.751,0,-15.292,0.164,0.216,0.00344,0.309,0.967,144.148,4,True
0.603,0.814,8,-11.51,0.048,0.0462,0.0265,0.0509,0.486,92.24,4,True
0.669,0.733,5,-10.495,0.0494,0.0205,0.000224,0.042,0.833,153.778,4,True
0.327,0.905,0,-6.678,0.5,0.236,0.000106,0.653,0.271,135.294,4,True
0.424,0.873,9,-6.13,0.0434,0.00451,0.0202,0.109,0.82,157.403,4,True
0.832,0.704,7,-8.973,0.0707,0.201,0.0377,0.0937,0.905,128.41,4,True
0.785,0.892,9,-4.71,0.0356,0.0711,0.00051,0.113,0.974,120.115,4,True
0.751,0.703,9,-5.687,0.0287,0.368,0.00123,0.196,0.907,97.931,4,True
0.332,0.707,7,-12.698,0.0361,1.2e-05,0.00612,0.11,0.652,144.815,4,True
0.694,0.394,0,-15.881,0.0428,0.0781,0.000677,0.247,0.719,104.126,4,True
0.351,0.883,0,-6.952,0.0562,0.0363,0,0.499,0.88,195.666,4,True
0.333,0.927,9,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,True
0.874,0.318,3,-6.869,0.0454,0.0353,1.69e-05,0.217,0.919,116.117,4,True
0.19,0.964,1,-7.711,0.101,0.00549,3.93e-05,0.33,0.295,173.578,4,True
0.835,0.711,9,-11.249,0.0417,0.499,0,0.0663,0.925,104.892,4,True
0.658,0.284,0,-17.287,0.129,0.00319,0.051,0.115,0.417,174.039,4,True
0.439,0.971,11,-5.855,0.177,0.0148,1.34e-05,0.255,0.24,118.369,4,True
0.31,0.874,1,-11.889,0.152,0.000416,0.712,0.0695,0.096,131.717,4,True
0.429,0.914,7,-9.594,0.0505,0.0321,9.26e-05,0.436,0.685,155.588,4,True
0.603,0.494,2,-10.27,0.0301,0.428,0.000171,0.0894,0.729,147.814,4,True
0.494,0.735,5,-8.347,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,4,True
0.417,0.586,2,-12.217,0.04,0.000358,0.0457,0.0957,0.966,183.704,4,True
0.46,0.765,2,-13.655,0.179,0.006,2.14e-06,0.111,0.196,167.764,4,True
0.724,0.631,11,-9.515,0.216,0.000601,0.574,0.0821,0.876,129.868,4,True
0.871,0.61,7,-7.565,0.239,0.0307,0.000203,0.0674,0.788,134.507,4,True
0.399,0.747,7,-10.62,0.0741,0.032,7.45e-06,0.0688,0.597,181.964,4,True
0.49,0.83,4,-9.283,0.0512,0.0922,0,0.0719,0.966,162.105,4,True
0.565,0.587,4,-7.393,0.0317,0.0573,0.00493,0.0416,0.966,147.462,4,True
0.672,0.706,9,-5.551,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,4,True
0.531,0.849,9,-10.754,0.111,0.0389,0.00763,0.186,0.305,119.516,4,True
0.55,0.631,0,-11.493,0.0385,0.000898,0.18,0.0503,0.908,114.553,4,True
0.704,0.917,1,-7.902,0.122,9.12e-05,0.00546,0.0459,0.336,110.606,4,True
0.421,0.598,4,-6.078,0.0487,0.0349,4.8e-06,0.416,0.778,157.927,4,True
0.688,0.716,1,-10.437,0.032,0.00905,0.732,0.0921,0.977,144.122,4,True
0.343,0.718,9,-7.632,0.0918,0.0585,3.49e-05,0.157,0.452,77.772,4,True
0.236,0.823,4,-7.165,0.0863,0.699,0.643,0.364,0.259,175.38,4,True
0.235,0.977,6,0.878,0.107,0.00353,0.00604,0.172,0.241,152.952,4,True
0.44,0.85,7,-6.196,0.165,0.129,3.79e-06,0.0959,0.637,138.571,4,True
0.712,0.62,7,-10.641,0.0334,0.129,0.921,0.0989,0.918,107.521,4,True
0.562,0.545,9,-14.392,0.0487,0.764,0.65,0.347,0.342,132.495,4,True
0.607,0.378,4,-18.354,0.0363,0.831,0.399,0.0957,0.661,90.338,3,True
0.568,0.636,4,-8.862,0.0297,0.431,3.02e-06,0.492,0.71,124.37,4,True
0.352,0.727,6,-12.256,0.0352,0.00579,2.9e-06,0.313,0.426,85.385,4,True
0.564,0.317,1,-11.216,0.0473,0.671,5.84e-05,0.119,0.378,176.915,4,True
0.395,0.892,11,-8.07,0.0537,0.0797,0,0.706,0.67,148.43,4,True
0.589,0.488,9,-13.165,0.0322,0.558,0.0461,0.0918,0.811,124.774,4,True
0.484,0.425,2,-10.851,0.288,0.338,2.02e-05,0.0429,0.603,197.674,4,True
0.434,0.614,6,-8.334,0.0525,0.486,0.000196,0.394,0.787,147.681,4,True
0.329,0.806,1,-11.925,0.0596,0.0565,0.21,0.355,0.619,142.625,4,True
0.532,0.675,0,-8.526,0.0606,0.00968,0.124,0.0765,0.483,142.091,4,True
0.807,0.602,9,-11.02,0.054,0.0251,0.171,0.0414,0.931,113.543,4,True
0.573,0.304,0,-14.31,0.0309,0.332,1.27e-06,0.111,0.256,102.686,4,True
0.707,0.535,10,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,4,True
0.758,0.612,0,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,4,True
0.777,0.725,0,-8.681,0.05,0.0131,0.00805,0.246,0.529,116.669,4,True
0.676,0.704,10,-8.534,0.0329,0.000362,0.0709,0.139,0.812,129.594,4,True
0.694,0.831,9,-7.288,0.0301,0.165,0.000892,0.25,0.98,125.901,4,True
0.518,0.907,5,-3.732,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4,True
0.611,0.578,1,-14.171,0.0676,0.0598,0.0219,0.0983,0.884,100.625,4,True
0.631,0.713,5,-7.124,0.0311,0.00204,0.000344,0.414,0.891,130.949,4,True
0.737,0.495,1,-13.489,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,4,True
